path,module,is_test,has_main_guard,cli_frameworks,static_inbound_count,non_test_static_inbound_count,static_outbound_count,workflow_reference_count,dynamic_import_indicator_count,execution_reference_count,test_reference_count,supported_root_count,reachable_from_supported_static_root,zero_static_inbound,authority_profile,disposition
domain/fotmob_reviewed_match_details_fixture_intelligence_snapshot.py,domain.fotmob_reviewed_match_details_fixture_intelligence_snapshot,False,False,,5,3,3,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_model_feature_handoff.py,domain.fotmob_reviewed_match_details_model_feature_handoff,False,False,,7,4,3,0,0,0,3,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_persisted_evidence.py,domain.fotmob_reviewed_match_details_persisted_evidence,False,False,,9,7,2,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_probability_model_readiness.py,domain.fotmob_reviewed_match_details_probability_model_readiness,False,False,,2,1,5,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_probe.py,domain.fotmob_reviewed_match_details_probe,False,False,,8,3,2,0,0,0,5,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_snapshot_candidate_admission.py,domain.fotmob_reviewed_match_details_snapshot_candidate_admission,False,False,,4,2,1,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_snapshot_candidate_set.py,domain.fotmob_reviewed_match_details_snapshot_candidate_set,False,False,,5,3,2,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_status_classification_policy.py,domain.fotmob_reviewed_match_details_status_classification_policy,False,False,,4,2,3,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_status_classification_policy_semantics.py,domain.fotmob_reviewed_match_details_status_classification_policy_semantics,False,False,,3,1,0,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_status_evaluator.py,domain.fotmob_reviewed_match_details_status_evaluator,False,False,,4,2,4,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_structure.py,domain.fotmob_reviewed_match_details_structure,False,False,,20,7,1,0,0,0,13,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_unverified_candidates.py,domain.fotmob_reviewed_match_details_unverified_candidates,False,False,,5,2,4,0,0,0,3,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_match_details_unverified_facts.py,domain.fotmob_reviewed_match_details_unverified_facts,False,False,,6,4,3,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_reviewed_team_strength_context_adapter.py,domain.fotmob_reviewed_team_strength_context_adapter,False,False,,3,2,5,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_adapter_completeness_assessment.py,domain.fotmob_source_history_adapter_completeness_assessment,False,False,,5,3,4,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_elo_initialization_boundary_protocol.py,domain.fotmob_source_history_elo_initialization_boundary_protocol,False,False,,4,2,5,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_elo_initialization_boundary_qualification.py,domain.fotmob_source_history_elo_initialization_boundary_qualification,False,False,,9,8,2,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_rearrangement_chronology_qualification.py,domain.fotmob_source_history_rearrangement_chronology_qualification,False,False,,10,8,2,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_rearrangement_chronology_semantics_protocol.py,domain.fotmob_source_history_rearrangement_chronology_semantics_protocol,False,False,,4,2,1,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_special_result_semantics_protocol.py,domain.fotmob_source_history_special_result_semantics_protocol,False,False,,6,5,1,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_history_special_result_semantics_qualification.py,domain.fotmob_source_history_special_result_semantics_qualification,False,False,,11,8,2,0,0,0,3,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_source_probe.py,domain.fotmob_source_probe,False,False,,2,1,0,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_team_strength_fixture_intelligence.py,domain.fotmob_team_strength_fixture_intelligence,False,False,,10,6,0,0,0,0,4,0,False,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout.py,domain.fotmob_utc_native_expected_goals_fresh_holdout,False,False,,28,14,5,0,0,0,14,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout_activation_runner.py,domain.fotmob_utc_native_expected_goals_fresh_holdout_activation_runner,False,False,,17,8,5,0,0,0,9,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout_calibration_competition_protocol.py,domain.fotmob_utc_native_expected_goals_fresh_holdout_calibration_competition_protocol,False,False,,9,4,0,0,0,0,5,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout_collection_control.py,domain.fotmob_utc_native_expected_goals_fresh_holdout_collection_control,False,False,,16,8,2,0,0,0,8,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout_confirmation_evaluator.py,domain.fotmob_utc_native_expected_goals_fresh_holdout_confirmation_evaluator,False,False,,3,1,4,0,0,0,2,2,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout_failure_lineage.py,domain.fotmob_utc_native_expected_goals_fresh_holdout_failure_lineage,False,False,,6,2,2,0,0,1,4,3,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_fresh_holdout_schedule_recovery.py,domain.fotmob_utc_native_expected_goals_fresh_holdout_schedule_recovery,False,False,,8,2,3,0,0,0,6,3,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_model_validation.py,domain.fotmob_utc_native_expected_goals_model_validation,False,False,,3,1,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_model_validation_protocol.py,domain.fotmob_utc_native_expected_goals_model_validation_protocol,False,False,,4,2,0,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_model_validation_result_review.py,domain.fotmob_utc_native_expected_goals_model_validation_result_review,False,False,,2,1,0,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_expected_goals_model_validation_source_bound.py,domain.fotmob_utc_native_expected_goals_model_validation_source_bound,False,False,,2,1,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_successor_feature_construction_protocol.py,domain.fotmob_utc_native_successor_feature_construction_protocol,False,False,,2,1,2,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/fotmob_utc_native_successor_feature_construction_qualification.py,domain.fotmob_utc_native_successor_feature_construction_qualification,False,False,,7,5,2,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/goal_score_dynamics.py,domain.goal_score_dynamics,False,False,,7,4,3,0,0,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
domain/goal_score_training_view.py,domain.goal_score_training_view,False,False,,6,5,2,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
domain/half_time_data.py,domain.half_time_data,False,False,,10,6,0,0,0,0,4,4,True,False,UNKNOWN,UNCLASSIFIED
domain/historical_asof_features.py,domain.historical_asof_features,False,False,,12,9,1,0,0,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
domain/historical_competitions.py,domain.historical_competitions,False,False,,9,7,0,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/historical_expected_goals_component_validation.py,domain.historical_expected_goals_component_validation,False,False,,4,2,3,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/historical_expected_goals_successor_candidate.py,domain.historical_expected_goals_successor_candidate,False,False,,3,1,5,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/historical_expected_goals_successor_protocol.py,domain.historical_expected_goals_successor_protocol,False,False,,9,5,2,0,0,0,4,4,True,False,UNKNOWN,UNCLASSIFIED
domain/historical_expected_goals_successor_robustness_evaluator.py,domain.historical_expected_goals_successor_robustness_evaluator,False,False,,3,1,5,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/historical_expected_goals_successor_robustness_protocol.py,domain.historical_expected_goals_successor_robustness_protocol,False,False,,3,1,1,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/historical_model_feature_replay_candidate.py,domain.historical_model_feature_replay_candidate,False,False,,13,8,2,0,0,0,5,4,True,False,UNKNOWN,UNCLASSIFIED
domain/historical_training_coverage.py,domain.historical_training_coverage,False,False,,7,4,2,0,1,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
domain/live_fotmob_fixture_intelligence.py,domain.live_fotmob_fixture_intelligence,False,False,,3,1,0,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/market_router.py,domain.market_router,False,False,,4,2,6,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/market_router_v2_direct_provider.py,domain.market_router_v2_direct_provider,False,False,,4,2,7,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/market_router_v3_current_provider.py,domain.market_router_v3_current_provider,False,False,,4,2,8,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/markets.py,domain.markets,False,False,,111,56,0,0,0,0,55,5,True,False,UNKNOWN,UNCLASSIFIED
domain/model_league_reliability.py,domain.model_league_reliability,False,False,,3,1,2,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/model_status.py,domain.model_status,False,False,,44,17,2,0,0,0,27,5,True,False,UNKNOWN,UNCLASSIFIED
domain/portfolio_optimizer_v2_direct_provider.py,domain.portfolio_optimizer_v2_direct_provider,False,False,,2,1,8,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/portfolio_optimizer_v3_current_provider.py,domain.portfolio_optimizer_v3_current_provider,False,False,,4,2,7,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pr69_formal_operational_invariance_qualification_protocol.py,domain.pr69_formal_operational_invariance_qualification_protocol,False,False,,1,0,4,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pr69_primary_time_basis_evidence_acquisition_protocol.py,domain.pr69_primary_time_basis_evidence_acquisition_protocol,False,False,,5,2,1,0,0,0,3,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pr69_primary_time_basis_evidence_acquisition_runner.py,domain.pr69_primary_time_basis_evidence_acquisition_runner,False,False,,4,1,1,0,0,0,3,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pr69_primary_time_basis_semantic_qualification_v2.py,domain.pr69_primary_time_basis_semantic_qualification_v2,False,False,,2,1,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pr69_source_local_time_basis_resolution_protocol.py,domain.pr69_source_local_time_basis_resolution_protocol,False,False,,5,3,3,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pr69_source_local_time_basis_resolution_qualification.py,domain.pr69_source_local_time_basis_resolution_qualification,False,False,,2,1,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/prediction_postmatch_audit.py,domain.prediction_postmatch_audit,False,False,,2,1,1,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/price_all_v2_direct_provider.py,domain.price_all_v2_direct_provider,False,False,,6,4,5,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/price_all_v3_current_provider.py,domain.price_all_v3_current_provider,False,False,,4,2,5,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/price_all_value.py,domain.price_all_value,False,False,,2,1,3,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/pricing.py,domain.pricing,False,False,,5,4,1,0,0,0,1,2,True,False,UNKNOWN,UNCLASSIFIED
domain/prospective_successor_feature_construction_candidate.py,domain.prospective_successor_feature_construction_candidate,False,False,,8,7,2,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/prospective_successor_source_history_completeness_assessment.py,domain.prospective_successor_source_history_completeness_assessment,False,False,,2,1,2,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/prospective_successor_source_history_completeness_protocol.py,domain.prospective_successor_source_history_completeness_protocol,False,False,,11,6,3,0,0,0,5,4,True,False,UNKNOWN,UNCLASSIFIED
domain/reviewed_fixture_catalog_admission.py,domain.reviewed_fixture_catalog_admission,False,False,,27,11,3,0,0,0,16,4,True,False,UNKNOWN,UNCLASSIFIED
domain/reviewed_fixture_catalog_admission_artifact.py,domain.reviewed_fixture_catalog_admission_artifact,False,False,,7,3,2,0,0,0,4,4,True,False,UNKNOWN,UNCLASSIFIED
domain/reviewed_fixture_catalog_admission_source_replay.py,domain.reviewed_fixture_catalog_admission_source_replay,False,False,,4,2,4,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/reviewed_fixture_intelligence_bootstrap.py,domain.reviewed_fixture_intelligence_bootstrap,False,False,,8,4,3,0,0,0,4,4,True,False,UNKNOWN,UNCLASSIFIED
domain/reviewed_fixture_intelligence_bootstrap_artifact.py,domain.reviewed_fixture_intelligence_bootstrap_artifact,False,False,,8,3,2,0,0,0,5,4,True,False,UNKNOWN,UNCLASSIFIED
domain/saturday_2026_08_22_fixture_universe.py,domain.saturday_2026_08_22_fixture_universe,False,False,,3,2,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/score_matrix.py,domain.score_matrix,False,False,,15,10,0,0,0,0,5,2,True,False,UNKNOWN,UNCLASSIFIED
domain/score_matrix_market_probabilities.py,domain.score_matrix_market_probabilities,False,False,,7,5,4,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/score_matrix_settlement.py,domain.score_matrix_settlement,False,False,,5,2,1,0,0,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
domain/source_capabilities.py,domain.source_capabilities,False,False,,72,26,0,0,0,0,46,4,True,False,UNKNOWN,UNCLASSIFIED
domain/sportradar_user_controlled_event_metadata.py,domain.sportradar_user_controlled_event_metadata,False,False,,12,6,5,0,0,0,6,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportradar_user_controlled_event_metadata_verification.py,domain.sportradar_user_controlled_event_metadata_verification,False,False,,2,0,5,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_current_event_discovery_reconciliation.py,domain.sportybet_current_event_discovery_reconciliation,False,False,,18,13,9,0,0,0,5,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_early_payout_settlement.py,domain.sportybet_early_payout_settlement,False,False,,7,4,1,0,0,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_event_local_time_basis.py,domain.sportybet_event_local_time_basis,False,False,,13,6,5,0,0,0,7,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_fotmob_fixture_reconciliation.py,domain.sportybet_fotmob_fixture_reconciliation,False,False,,1,0,4,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_fotmob_full_utc_reconciliation.py,domain.sportybet_fotmob_full_utc_reconciliation,False,False,,17,8,16,0,0,0,9,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_fotmob_full_utc_reconciliation_receipt.py,domain.sportybet_fotmob_full_utc_reconciliation_receipt,False,False,,10,6,2,0,0,0,4,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_fotmob_full_utc_reconciliation_verification.py,domain.sportybet_fotmob_full_utc_reconciliation_verification,False,False,,2,0,10,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_fotmob_partial_calendar_reconciliation.py,domain.sportybet_fotmob_partial_calendar_reconciliation,False,False,,2,0,7,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_lite_source_capture.py,domain.sportybet_lite_source_capture,False,False,,27,24,0,0,0,0,3,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_live_event_quote_evidence.py,domain.sportybet_live_event_quote_evidence,False,False,,25,16,4,0,0,0,9,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_machine_event_header_candidate.py,domain.sportybet_machine_event_header_candidate,False,False,,8,6,4,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_official_time_semantics.py,domain.sportybet_official_time_semantics,False,False,,18,8,3,0,0,0,10,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_price_all_direct_provider_quote_adapter.py,domain.sportybet_price_all_direct_provider_quote_adapter,False,False,,3,1,4,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_provider_native_inventory.py,domain.sportybet_provider_native_inventory,False,False,,10,3,1,0,0,0,7,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_reviewed_canonical_market_mapping.py,domain.sportybet_reviewed_canonical_market_mapping,False,False,,18,9,6,0,0,0,9,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_sportradar_event_identity.py,domain.sportybet_sportradar_event_identity,False,False,,16,8,4,0,0,0,8,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_sportradar_event_identity_verification.py,domain.sportybet_sportradar_event_identity_verification,False,False,,4,2,3,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_sportradar_kickoff_identity_promotion.py,domain.sportybet_sportradar_kickoff_identity_promotion,False,False,,8,4,9,0,0,0,4,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_sportradar_kickoff_identity_promotion_verification.py,domain.sportybet_sportradar_kickoff_identity_promotion_verification,False,False,,3,1,7,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_user_controlled_evidence.py,domain.sportybet_user_controlled_evidence,False,False,,35,17,1,0,0,0,18,1,True,False,UNKNOWN,UNCLASSIFIED
domain/sportybet_user_controlled_native_inventory.py,domain.sportybet_user_controlled_native_inventory,False,False,,37,16,3,0,0,0,21,1,True,False,UNKNOWN,UNCLASSIFIED
domain/successor_live_input_semantic_qualification_execution.py,domain.successor_live_input_semantic_qualification_execution,False,False,,2,1,1,0,0,0,1,4,True,False,UNKNOWN,UNCLASSIFIED
domain/successor_live_input_semantic_qualification_protocol.py,domain.successor_live_input_semantic_qualification_protocol,False,False,,6,4,0,0,0,0,2,4,True,False,UNKNOWN,UNCLASSIFIED
domain/tactical_identity.py,domain.tactical_identity,False,False,,4,3,1,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
domain/uefa_competition_stage.py,domain.uefa_competition_stage,False,False,,3,1,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_benchmarks.py,domain.win_either_half_benchmarks,False,False,,6,4,0,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_calibration.py,domain.win_either_half_calibration,False,False,,4,2,1,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_campaign_commitment.py,domain.win_either_half_campaign_commitment,False,False,,2,1,3,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_capture_campaign.py,domain.win_either_half_capture_campaign,False,False,,4,2,3,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_features.py,domain.win_either_half_features,False,False,,12,7,0,0,0,0,5,5,True,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_inference.py,domain.win_either_half_inference,False,False,,5,4,1,0,0,0,1,1,True,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_pricing_evidence.py,domain.win_either_half_pricing_evidence,False,False,,2,1,2,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_pricing_source_qualification.py,domain.win_either_half_pricing_source_qualification,False,False,,5,3,1,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_prospective_replay.py,domain.win_either_half_prospective_replay,False,False,,3,2,3,0,0,0,1,0,False,False,UNKNOWN,UNCLASSIFIED
domain/win_either_half_research.py,domain.win_either_half_research,False,False,,5,2,1,0,0,0,3,0,False,False,UNKNOWN,UNCLASSIFIED
engine/acca_builder.py,engine.acca_builder,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
engine/analyzer.py,engine.analyzer,False,False,,1,1,5,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
engine/market_selector.py,engine.market_selector,False,False,,1,1,1,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
engine/probability_engine.py,engine.probability_engine,False,False,,1,1,1,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
engine/reliability_engine.py,engine.reliability_engine,False,False,,1,1,1,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
engine/report_generator.py,engine.report_generator,False,False,,1,1,1,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
engine/risk_engine.py,engine.risk_engine,False,False,,5,5,1,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
engine/score_engine.py,engine.score_engine,False,False,,1,1,0,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
engine/team_strength_engine.py,engine.team_strength_engine,False,False,,1,1,0,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
generate_master_handover.py,generate_master_handover,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/acca_filter.py,intelligence.acca_filter,False,False,,3,1,4,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/accumulator.py,intelligence.accumulator,False,False,,4,2,3,0,0,0,2,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/backtester.py,intelligence.backtester,False,False,,3,3,1,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/correlation_analyzer.py,intelligence.correlation_analyzer,False,False,,1,1,2,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/elo_engine.py,intelligence.elo_engine,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,1,1,0,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
intelligence/evolver.py,intelligence.evolver,False,True,DIRECT_PYTHON_ENTRYPOINT,1,1,2,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
intelligence/fatigue.py,intelligence.fatigue,False,False,,4,4,0,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/fixture_reasoner.py,intelligence.fixture_reasoner,False,True,DIRECT_PYTHON_ENTRYPOINT,3,1,2,0,0,0,2,0,False,False,UNKNOWN,UNCLASSIFIED
intelligence/form.py,intelligence.form,False,False,,4,4,2,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/h2h_analyzer.py,intelligence.h2h_analyzer,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/injuries.py,intelligence.injuries,False,False,,3,3,0,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/league_adjuster.py,intelligence.league_adjuster,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/lineup.py,intelligence.lineup,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/match_analyst.py,intelligence.match_analyst,False,False,,12,7,6,0,0,0,5,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/ml_engine.py,intelligence.ml_engine,False,False,,1,1,1,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/motivation.py,intelligence.motivation,False,False,,3,3,1,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/prediction_engine.py,intelligence.prediction_engine,False,True,DIRECT_PYTHON_ENTRYPOINT,0,0,1,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/referee.py,intelligence.referee,False,False,,4,4,0,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
intelligence/sentiment.py,intelligence.sentiment,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/venue_adjuster.py,intelligence.venue_adjuster,False,True,ARGPARSE_ENTRYPOINT|DIRECT_PYTHON_ENTRYPOINT,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
intelligence/weather.py,intelligence.weather,False,False,,3,3,0,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
migrate_elo_columns.py,migrate_elo_columns,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/confidence_model.py,models.confidence_model,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/dixon_coles.py,models.dixon_coles,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/elo.py,models.elo,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/expected_goals.py,models.expected_goals,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/fixture.py,models.fixture,False,False,,1,1,0,0,0,0,0,0,False,False,UNKNOWN,UNCLASSIFIED
models/markets.py,models.markets,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/poisson.py,models.poisson,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
models/prediction.py,models.prediction,False,False,,7,7,0,0,0,0,0,1,True,False,UNKNOWN,UNCLASSIFIED
models/team.py,models.team,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
providers/football_provider.py,providers.football_provider,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
providers/injury_provider.py,providers.injury_provider,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
providers/news_provider.py,providers.news_provider,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
providers/odds_provider.py,providers.odds_provider,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
providers/weather_provider.py,providers.weather_provider,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
reports/console.py,reports.console,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
reports/csv_export.py,reports.csv_export,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
reports/html_export.py,reports.html_export,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
reports/json_export.py,reports.json_export,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
repositories/prediction_repository.py,repositories.prediction_repository,False,False,,0,0,0,0,0,0,0,0,False,True,UNKNOWN,UNCLASSIFIED
